id,carat,y,cut,color,clarity
11244,0.4,4.74,1,5,4
11245,1.2,6.71,2,2,7
11246,1.51,7.03,6,5,5
11247,0.9,6.17,3,2,6
11248,1.31,7.02,2,5,4
11249,1.11,6.71,2,5,6
11250,1.13,6.66,3,7,5
11251,0.32,4.42,1,4,5
11252,1.16,6.86,2,7,1
11253,0.39,4.78,2,2,2
11254,0.77,5.8,3,6,5
11255,0.53,5.22,2,1,4
11256,1.06,6.5,1,4,3
11257,1.26,6.98,2,4,2
11258,0.95,6.16,3,6,6
11259,2.01,8.06,2,6,6
11260,0.91,6.19,6,3,4
11261,0.3,4.3,1,4,3
11262,0.5,5.02,6,4,7
11263,0.41,4.85,3,4,1
11264,1.0,6.34,2,2,5
11265,1.23,6.76,1,3,5
11266,0.7,5.55,6,5,3
11267,2.06,8.16,1,6,6
11268,0.33,4.44,1,6,4
11269,0.32,4.41,2,4,3
11270,0.51,5.17,1,3,3
11271,0.63,5.54,3,5,4
11272,0.32,4.45,3,2,4
11273,1.01,6.35,6,2,7
11274,1.15,6.77,2,2,6
11275,0.96,6.31,1,4,6
11276,0.46,4.93,2,7,2
11277,1.11,6.65,3,2,7
11278,1.5,7.27,3,1,5
11279,1.16,6.78,1,5,7
11280,1.51,7.28,6,4,4
11281,1.09,6.62,3,6,5
11282,0.73,5.87,2,2,6
11283,1.21,6.96,1,5,6
11284,0.32,4.46,3,2,2
11285,1.03,6.43,2,7,6
11286,0.73,5.7,1,3,5
11287,1.0,6.41,2,3,3
11288,0.55,5.3,2,3,2
11289,0.64,5.48,3,5,7
11290,0.52,5.19,3,4,4
11291,0.72,5.81,1,4,3
11292,1.02,6.41,3,3,5
11293,0.33,4.38,1,2,6
11294,0.31,4.37,2,1,6
11295,0.62,5.5,2,6,3
11296,0.64,5.49,1,1,6
11297,0.9,6.31,1,2,4
11298,0.5,5.1,3,2,3
11299,0.59,5.33,3,4,5
11300,2.01,8.04,3,7,5
11301,0.9,6.17,6,2,6
11302,0.74,5.81,1,3,6
11303,0.5,5.06,6,5,2
11304,0.75,5.75,1,6,6
11305,1.23,6.83,1,4,6
11306,1.14,6.76,2,4,1
11307,0.36,4.65,2,1,6
11308,0.78,5.88,1,5,7
11309,0.52,5.21,2,7,5
11310,1.54,7.14,5,6,7
11311,0.7,5.69,2,4,7
11312,0.4,4.74,2,2,4
11313,1.24,6.82,1,7,7
11314,0.5,5.07,3,3,2
11315,0.31,4.43,2,1,3
11316,0.81,5.91,3,7,6
11317,0.44,4.93,2,5,6
11318,0.31,4.32,2,1,6
11319,0.54,5.28,2,3,7
11320,0.55,5.31,2,5,6
11321,0.33,4.44,1,6,5
11322,0.33,4.43,1,6,1
11323,0.71,5.76,6,3,4
11324,1.07,6.62,2,4,6
11325,0.4,4.72,3,2,6
11326,1.01,6.37,1,1,7
11327,0.32,4.41,2,1,2
11328,0.42,4.76,1,5,4
11329,0.32,4.39,2,4,4
11330,1.23,6.84,2,5,7
11331,1.06,6.5,2,5,7
11332,1.13,6.72,2,4,2
11333,0.36,4.59,1,4,4
11334,0.4,4.78,2,3,5
11335,0.31,4.4,2,4,2
11336,0.51,5.1,3,7,6
11337,1.51,7.42,3,4,6
11338,0.32,4.46,3,6,4
11339,0.23,3.92,3,3,3
11340,1.37,7.3,1,4,4
11341,1.72,7.69,1,4,5
11342,1.53,7.45,1,4,5
11343,1.65,7.51,1,5,4
11344,0.92,6.26,2,2,7
11345,2.11,7.83,5,3,8
11346,0.86,6.1,6,4,7
11347,0.71,5.71,3,1,4
11348,1.01,6.42,6,2,7
11349,0.34,4.55,1,5,5
11350,2.0,7.95,2,6,6
11351,0.53,5.18,1,6,4
11352,0.41,4.77,2,7,4
11353,0.35,4.5,2,3,6
11354,1.23,6.84,1,6,4
11355,1.22,6.88,2,6,7
11356,0.31,4.32,6,4,3
11357,0.43,4.86,2,4,2
11358,0.35,4.54,6,2,4
11359,1.13,6.76,3,3,6
11360,2.03,8.1,2,4,7
11361,0.41,4.83,1,4,5
11362,0.5,5.12,3,3,7
11363,1.77,7.61,3,7,7
11364,0.9,6.14,6,6,3
11365,1.01,6.41,3,4,5
11366,1.24,6.99,1,2,6
11367,0.74,5.83,2,3,5
11368,0.41,4.74,1,4,3
11369,0.3,4.36,2,4,2
11370,0.37,4.64,2,1,6
11371,1.51,7.29,2,4,3
11372,1.3,6.96,3,7,5
11373,0.5,5.09,3,3,5
11374,1.02,6.53,3,3,7
11375,2.65,8.75,1,4,7
11376,1.19,6.64,6,1,4
11377,1.02,6.37,2,2,7
11378,0.79,5.98,1,2,5
11379,0.3,4.33,3,3,2
11380,1.11,6.7,2,5,6
11381,1.03,6.58,2,4,3
11382,0.58,5.46,6,4,5
11383,0.73,5.71,1,2,7
11384,0.9,6.25,2,3,6
11385,0.26,4.14,2,5,3
11386,0.55,5.22,1,1,6
11387,0.51,5.15,2,4,3
11388,1.04,6.48,3,3,5
11389,0.51,5.16,2,1,2
11390,1.18,6.79,2,2,4
11391,0.36,4.6,3,3,5
11392,0.9,6.16,2,7,5
11393,1.02,6.28,6,3,5
11394,0.58,5.51,3,5,6
11395,1.52,7.41,2,3,4
11396,1.4,7.12,1,2,7
11397,1.25,6.86,2,4,5
11398,0.9,5.95,5,5,7
11399,1.0,6.36,1,3,6
11400,1.02,6.4,2,2,7
11401,0.52,5.1,3,1,6
11402,1.7,7.63,2,5,7
11403,0.3,4.33,2,5,5
11404,0.9,6.17,3,5,7
11405,0.4,4.71,6,4,6
11406,1.04,6.56,2,3,4
11407,0.76,5.91,3,5,6
11408,0.42,4.86,2,4,4
11409,2.01,8.08,1,5,6
11410,0.32,4.48,3,6,2
11411,0.3,4.31,2,3,1
11412,1.03,6.5,2,4,5
11413,0.36,4.65,2,2,5
11414,0.78,5.89,3,5,7
11415,0.51,5.17,3,2,6
11416,1.7,7.59,1,3,6
11417,1.52,7.3,1,5,7
11418,1.51,7.18,5,7,6
11419,1.77,7.71,1,7,6
11420,0.75,5.94,2,3,2
11421,0.42,4.84,1,5,6
11422,1.11,6.65,2,4,4
11423,0.61,5.46,2,2,5
11424,0.51,5.13,1,3,3
11425,0.31,4.4,2,2,4
11426,0.7,5.52,6,3,8
11427,0.64,5.56,2,4,2
11428,0.38,4.64,2,3,5
11429,0.51,5.2,2,6,5
11430,0.33,4.51,2,5,5
11431,0.9,6.18,3,2,7
11432,0.31,4.43,2,3,6
11433,0.3,4.25,6,6,6
11434,0.32,4.31,6,1,6
11435,0.3,4.33,2,1,5
11436,0.26,4.17,2,1,3
11437,2.05,8.18,1,6,4
11438,0.54,5.22,2,1,5
11439,0.33,4.41,2,1,7
11440,1.02,6.53,1,1,7
11441,1.5,7.25,1,4,7
11442,0.3,4.33,3,2,7
11443,1.01,6.45,2,2,3
11444,1.23,6.98,1,5,5
11445,0.72,5.73,1,2,5
11446,0.35,4.58,1,4,2
11447,0.26,4.1,2,3,2
11448,1.01,6.49,6,3,4
11449,0.4,4.75,1,5,3
11450,1.0,6.2,5,1,6
11451,0.54,5.22,2,2,6
11452,0.91,6.1,3,1,6
11453,1.0,6.27,5,6,7
11454,0.3,4.35,2,1,5
11455,1.14,6.77,2,1,7
11456,1.27,6.98,2,7,3
11457,1.33,7.02,1,6,4
11458,1.51,7.43,3,5,5
11459,0.53,5.24,1,2,6
11460,0.54,5.3,2,1,6
11461,0.4,4.7,3,5,6
11462,0.71,5.76,2,5,3
11463,0.44,4.82,1,1,6
11464,0.32,4.38,2,2,5
11465,1.0,6.36,2,2,5
11466,0.91,6.1,6,4,6
11467,0.7,5.67,3,2,6
11468,0.77,5.84,2,3,4
11469,0.39,4.7,3,4,3
11470,0.3,4.28,1,1,6
11471,0.73,5.74,2,4,6
11472,1.22,6.8,1,1,6
11473,0.55,5.27,2,3,2
11474,1.18,6.82,2,4,3
11475,1.0,6.45,2,7,5
11476,0.8,6.05,3,4,4
11477,1.21,6.78,1,5,5
11478,1.23,6.96,2,4,4
11479,0.52,5.18,2,3,5
11480,1.51,7.31,2,3,5
11481,0.31,4.4,2,1,2
11482,0.59,5.41,3,4,5
11483,0.58,5.38,2,4,6
11484,1.73,7.67,3,6,6
11485,0.4,4.68,2,4,4
11486,1.51,7.21,6,6,2
11487,0.73,5.91,1,3,7
11488,2.04,8.21,2,6,6
11489,0.28,4.2,2,4,3
11490,0.5,5.1,3,2,6
11491,0.43,4.76,6,7,7
11492,0.7,5.6,3,3,3
11493,0.71,5.58,6,7,5
11494,1.01,6.24,5,6,6
11495,1.5,7.2,6,5,7
11496,0.55,5.17,2,6,2
11497,1.02,6.4,1,5,7
11498,0.43,4.85,1,3,7
11499,0.32,4.37,1,5,4
11500,0.33,4.48,2,2,5
11501,1.08,6.69,2,3,4
11502,1.01,6.41,3,3,2
11503,0.7,5.66,3,4,5
11504,0.76,5.85,2,3,7
11505,1.39,7.27,2,4,1
11506,0.73,5.84,2,4,3
11507,0.91,6.1,6,3,6
11508,0.8,5.98,2,2,6
11509,0.33,4.47,1,2,3
11510,0.31,4.34,2,4,5
11511,0.38,4.67,2,2,3
11512,2.43,8.61,2,6,7
11513,0.41,4.79,2,7,2
11514,0.53,5.31,3,2,5
11515,0.28,4.21,3,2,2
11516,2.02,8.03,2,3,7
11517,1.01,6.48,3,3,5
11518,1.01,6.11,5,2,6
11519,1.03,6.46,1,2,5
11520,1.02,6.41,2,4,5
11521,0.41,4.63,5,5,6
11522,0.72,5.78,3,1,6
11523,2.36,8.55,2,7,4
11524,1.19,7.0,3,1,2
11525,0.41,4.79,2,7,4
11526,1.01,6.49,2,1,3
11527,0.31,4.31,6,5,2
11528,0.82,5.97,2,2,7
11529,0.32,4.42,2,3,5
11530,0.32,4.37,2,6,5
11531,0.41,4.71,2,4,5
11532,0.86,5.97,5,4,5
11533,0.42,4.85,2,3,2
11534,1.0,6.35,1,3,7
11535,0.32,4.35,1,4,4
11536,0.44,4.9,1,4,6
11537,2.32,8.54,2,4,7
11538,0.51,5.22,3,1,6
11539,0.24,3.98,3,2,3
11540,1.51,7.24,1,2,7
11541,0.37,4.55,1,5,6
11542,0.9,6.11,1,4,5
11543,1.5,7.38,6,7,5
11544,0.26,4.11,3,2,3
11545,0.41,4.73,1,1,7
11546,0.24,4.05,3,3,6
11547,0.36,4.57,1,2,4
11548,0.33,4.43,1,1,7
11549,0.33,4.46,3,4,7
11550,1.55,7.49,2,4,7
11551,1.18,6.72,1,5,6
11552,0.36,4.54,1,3,6
11553,0.75,5.83,1,2,5
11554,4.5,10.16,5,7,8
11555,0.51,5.08,1,1,3
11556,1.5,6.98,5,5,6
11557,1.53,7.38,2,3,6
11558,0.53,5.17,1,2,6
11559,1.56,7.41,1,6,4
11560,0.72,5.68,1,3,2
11561,0.8,6.0,2,1,6
11562,1.03,6.49,3,1,7
11563,1.23,6.88,2,6,7
11564,1.04,6.48,2,4,2
11565,1.14,6.77,2,4,2
11566,0.28,4.22,3,2,4
11567,0.52,5.17,5,3,1
11568,0.58,5.35,2,3,3
11569,0.4,4.72,1,2,4
11570,0.41,4.79,2,3,1
11571,0.91,6.25,3,1,7
11572,1.01,6.5,6,5,5
11573,0.71,5.75,2,2,5
11574,0.55,5.29,2,2,7
11575,0.31,4.34,2,5,2
11576,0.5,5.06,6,4,3
11577,2.01,7.96,3,6,7
11578,1.5,7.41,3,2,6
11579,0.71,5.79,6,3,1
11580,2.02,8.08,1,5,7
11581,0.71,5.6,3,4,5
11582,0.3,4.3,6,6,6
11583,0.6,5.46,2,4,3
11584,1.05,6.55,2,1,3
11585,0.52,5.11,3,2,4
11586,1.2,6.73,2,5,5
11587,1.05,6.57,3,5,6
11588,1.51,7.35,2,7,4
11589,1.02,6.43,1,4,5
11590,0.73,5.82,2,5,1
11591,0.4,4.67,2,2,2
11592,0.32,4.48,2,4,4
11593,1.35,7.0,1,3,7
11594,1.5,7.29,1,4,4
11595,1.06,6.65,1,1,5
11596,1.18,6.75,2,2,3
11597,1.07,6.56,2,4,3
11598,0.52,5.17,2,2,5
11599,0.34,4.6,1,3,5
11600,0.33,4.55,2,4,4
11601,0.36,4.63,1,1,5
11602,0.9,6.13,6,5,2
11603,0.54,5.31,3,4,7
11604,1.53,7.29,3,2,6
11605,0.4,4.71,2,2,5
11606,0.62,5.45,3,2,7
11607,0.7,5.86,1,4,4
11608,1.0,6.35,6,3,5
11609,0.42,4.85,2,6,4
11610,0.3,4.28,6,5,4
11611,0.28,4.25,2,4,4
11612,0.55,5.22,2,3,7
11613,0.71,5.74,3,3,3
11614,0.23,3.91,1,2,4
11615,1.31,6.87,6,6,4
11616,0.72,5.77,2,3,2
11617,1.5,7.23,3,6,4
11618,0.34,4.49,2,3,3
11619,0.35,4.57,2,1,3
11620,0.56,5.27,2,2,6
11621,2.31,8.47,1,5,7
11622,0.82,5.99,1,1,7
11623,1.02,6.45,2,5,8
11624,0.78,5.93,1,1,6
11625,0.44,4.92,2,3,7
11626,1.27,6.95,2,7,7
11627,0.41,4.89,2,2,4
11628,0.8,5.85,1,3,5
11629,1.03,6.54,2,3,3
11630,0.54,5.25,2,1,3
11631,0.52,5.2,2,1,5
11632,0.8,6.0,2,3,6
11633,1.51,7.15,6,1,6
11634,1.54,7.37,3,7,5
11635,0.41,4.85,1,4,2
11636,0.31,4.38,2,4,1
11637,0.38,4.68,2,5,4
11638,0.53,5.17,2,1,5
11639,2.03,8.18,3,4,6
11640,1.06,6.59,2,6,7
11641,1.55,7.34,1,5,4
11642,0.32,4.41,1,4,5
11643,1.23,7.07,3,3,3
11644,1.2,6.76,3,6,6
11645,0.47,5.11,3,3,5
11646,0.7,5.7,3,5,4
11647,0.3,4.3,2,2,5
11648,1.07,6.5,1,3,5
11649,1.24,7.02,3,6,6
11650,0.89,5.95,6,2,7
11651,1.0,6.32,1,4,2
11652,0.39,4.64,1,3,2
11653,2.03,8.05,2,3,7
11654,1.66,7.58,1,7,3
11655,1.05,6.67,2,2,6
11656,0.38,4.59,6,2,2
11657,1.01,6.32,6,3,6
11658,0.52,5.14,2,3,5
11659,1.07,6.62,2,3,6
11660,0.31,4.32,3,3,5
11661,0.91,6.14,1,5,4
11662,0.3,4.33,2,3,1
11663,0.33,4.47,2,7,4
11664,0.3,4.33,2,4,4
11665,1.85,7.75,3,5,8
11666,0.25,4.06,2,6,5
11667,0.51,5.04,6,1,7
11668,0.73,5.77,2,1,6
11669,0.31,4.38,2,6,5
11670,1.04,6.49,1,3,5
11671,1.01,6.38,1,4,3
11672,0.9,6.05,1,1,6
11673,0.78,5.9,2,2,6
11674,0.5,5.12,3,2,6
11675,0.43,4.94,6,4,7
11676,0.5,5.07,1,1,6
11677,1.2,6.79,3,4,7
11678,1.52,7.34,1,5,7
11679,0.54,5.24,2,4,5
11680,0.31,4.43,2,2,4
11681,0.75,5.73,1,5,7
11682,0.42,4.82,2,4,3
11683,1.32,6.99,1,3,4
11684,0.3,4.24,2,6,3
11685,0.53,5.18,2,2,3
11686,0.51,5.06,3,2,5
11687,0.35,4.49,2,3,5
11688,0.5,5.11,2,2,3
11689,0.5,4.96,5,4,3
11690,0.41,4.73,2,1,4
11691,2.01,8.05,2,5,6
11692,0.28,4.25,1,3,5
11693,0.51,5.25,1,4,7
11694,0.55,5.23,2,2,6
11695,0.46,4.98,3,1,6
11696,1.03,6.51,2,7,7
11697,1.16,6.73,2,4,7
11698,0.43,4.84,2,3,2
11699,0.37,4.7,3,5,5
11700,0.56,5.26,1,4,4
11701,0.41,4.77,2,3,4
11702,0.7,5.51,5,2,8
11703,0.3,4.3,1,5,4
11704,0.9,6.3,1,3,5
11705,0.71,5.89,3,1,4
11706,0.63,5.52,2,7,6
11707,0.43,4.9,3,3,5
11708,1.52,7.31,2,3,5
11709,0.32,4.41,2,4,5
11710,0.78,5.95,3,1,4
11711,0.31,4.36,2,1,5
11712,1.7,7.54,1,2,5
11713,0.58,5.47,2,2,5
11714,1.7,7.54,1,4,5
11715,1.11,6.82,3,5,7
11716,1.38,7.12,2,3,5
11717,0.33,4.49,2,6,2
11718,1.5,7.26,1,6,5
11719,0.81,5.97,2,2,7
11720,0.89,6.01,6,3,6
11721,0.81,5.84,6,6,5
11722,0.3,4.35,2,2,5
11723,0.52,5.28,3,5,6
11724,1.07,6.52,1,5,4
11725,0.79,6.06,1,7,6
11726,1.11,6.69,2,2,5
11727,0.54,5.29,2,2,6
11728,0.3,4.27,6,2,2
11729,0.74,5.82,2,5,5
11730,1.01,6.49,2,1,5
11731,0.26,4.12,1,4,4
11732,0.95,6.03,5,4,6
11733,0.5,5.11,3,2,5
11734,1.0,6.36,2,4,4
11735,0.93,6.22,2,4,1
11736,0.38,4.68,2,4,7
11737,0.34,4.54,2,2,6
11738,0.44,4.8,3,2,7
11739,1.08,6.54,3,5,7
11740,0.33,4.48,2,4,1
11741,1.01,6.38,3,3,7
11742,1.22,7.0,3,2,5
11743,0.7,5.64,6,4,5
11744,1.54,7.44,1,4,6
11745,0.38,4.7,3,4,5
11746,0.32,4.43,2,1,5
11747,1.5,7.5,6,2,6
11748,1.21,6.98,1,3,4
11749,1.01,6.4,1,3,4
11750,0.34,4.54,2,2,4
11751,1.62,7.56,1,3,5
11752,0.32,4.39,2,1,3
11753,0.7,5.9,3,7,5
11754,1.22,6.86,3,4,4
11755,0.71,5.71,3,5,6
11756,1.13,6.69,2,5,6
11757,0.76,5.95,1,2,5
11758,0.56,5.3,2,1,3
11759,1.0,6.31,3,2,7
11760,1.01,6.58,6,4,7
11761,0.52,5.2,1,1,5
11762,0.7,5.65,3,2,6
11763,0.7,5.51,3,2,6
11764,1.51,7.47,1,2,6
11765,1.2,6.87,2,2,2
11766,0.32,4.36,6,3,5
11767,1.39,7.16,1,3,6
11768,1.16,6.74,1,5,6
11769,0.74,5.81,1,4,4
11770,1.74,7.68,2,4,5
11771,1.2,6.73,3,6,4
11772,1.5,7.41,3,2,5
11773,1.2,6.75,6,5,7
11774,0.35,4.54,2,5,4
11775,0.91,6.31,3,1,7
11776,1.06,6.64,2,3,1
11777,0.55,5.3,2,4,2
11778,0.97,6.3,3,5,6
11779,1.32,7.02,3,3,3
11780,1.04,6.49,2,3,1
11781,0.3,4.32,1,2,5
11782,1.0,6.35,3,1,5
11783,0.34,4.47,1,6,2
11784,0.55,5.36,1,4,5
11785,0.36,4.6,2,2,5
11786,0.52,5.09,3,4,5
11787,0.91,6.15,1,4,6
11788,0.32,4.42,6,6,4
11789,0.4,4.76,3,2,6
11790,2.0,7.73,5,6,6
11791,0.53,5.3,2,4,3
11792,0.5,5.14,2,5,4
11793,0.35,4.53,2,1,5
11794,0.44,4.93,2,4,4
11795,1.53,7.33,1,3,7
11796,0.55,5.35,3,7,6
11797,2.02,8.35,6,4,7
11798,0.41,4.75,3,3,4
11799,0.32,4.38,2,5,4
11800,1.96,7.6,5,6,8
11801,0.32,4.43,2,4,5
11802,0.32,4.42,6,1,5
11803,1.06,6.57,1,5,5
11804,2.19,8.23,1,2,7
11805,0.51,5.17,2,2,2
11806,0.5,5.15,2,5,4
11807,1.52,7.33,2,6,7
11808,1.2,6.71,3,4,4
11809,0.41,4.82,3,6,2
11810,1.2,6.94,1,7,7
11811,1.35,7.0,1,6,6
11812,1.22,6.75,3,3,6
11813,2.01,7.99,2,7,6
11814,1.01,6.42,1,1,6
11815,0.41,4.77,2,2,6
11816,0.7,5.76,6,1,7
11817,0.7,5.55,5,2,4
11818,0.7,5.63,6,6,6
11819,0.9,6.23,1,2,7
11820,0.34,4.59,1,6,4
11821,1.29,6.96,2,7,5
11822,1.52,7.34,3,4,6
11823,1.1,6.67,3,4,4
11824,1.05,6.58,1,2,7
11825,1.24,6.8,1,3,5
11826,1.35,7.18,1,6,6
11827,0.5,5.07,2,1,5
11828,0.63,5.53,1,2,1
11829,0.23,3.98,3,2,2
11830,0.33,4.51,2,3,2
11831,0.43,4.8,3,1,7
11832,0.73,5.8,2,6,6
11833,0.23,3.89,6,2,5
11834,0.24,3.99,3,1,4
11835,2.0,8.17,1,6,7
11836,1.53,7.51,1,4,5
11837,0.34,4.46,2,4,1
11838,0.31,4.35,1,5,5
11839,1.51,7.33,1,6,3
11840,0.72,5.79,2,6,5
11841,0.73,5.82,2,1,7
11842,0.71,5.77,2,1,5
11843,0.57,5.32,3,2,6
11844,2.17,8.26,1,7,7
11845,0.7,5.71,6,2,7
11846,0.33,4.49,1,5,4
11847,1.02,6.54,3,1,7
11848,0.23,4.04,3,2,2
11849,0.55,5.31,2,3,5
11850,0.36,4.54,1,3,6
11851,0.7,5.76,3,4,3
11852,0.52,5.2,2,2,5
11853,1.04,6.45,2,4,2
11854,1.31,7.07,2,4,3
11855,1.58,7.6,3,3,5
11856,0.41,4.76,2,4,4
11857,0.83,6.09,2,4,6
11858,0.47,5.15,6,2,4
11859,0.77,5.87,3,1,4
11860,1.01,6.46,3,3,5
11861,0.74,5.92,1,5,5
11862,0.37,4.56,1,2,5
11863,0.33,4.51,2,6,7
11864,0.5,5.16,2,5,6
11865,2.1,8.17,1,7,7
11866,0.52,5.15,1,3,6
11867,2.28,8.46,1,6,6
11868,0.34,4.48,2,1,2
11869,1.04,6.49,2,1,1
11870,0.3,4.27,2,5,2
11871,0.43,4.78,3,1,6
11872,0.7,5.71,1,5,7
11873,0.3,4.29,2,2,5
11874,0.57,5.31,3,4,5
11875,1.16,6.77,3,4,6
11876,0.3,4.27,1,1,5
11877,0.91,6.21,3,2,5
11878,0.31,4.37,2,1,6
11879,0.3,4.28,3,2,5
11880,0.68,5.74,3,3,6
11881,1.04,6.54,2,3,5
11882,0.34,4.52,3,6,2
11883,1.0,6.38,3,6,5
11884,1.03,6.55,2,4,5
11885,0.55,5.3,2,3,2
11886,0.57,5.31,2,2,6
11887,0.4,4.76,2,6,5
11888,0.43,4.82,2,4,4
11889,0.72,5.8,2,1,4
11890,0.82,6.05,2,5,3
11891,1.0,6.38,1,2,5
11892,1.58,7.58,2,3,5
11893,0.56,5.33,2,4,4
11894,0.28,4.25,2,3,1
11895,0.31,4.34,1,3,6
11896,0.78,5.9,1,2,4
11897,1.23,6.9,2,4,4
11898,1.2,6.79,1,1,7
11899,0.51,5.16,2,4,2
11900,0.7,5.72,2,2,6
11901,0.41,4.78,2,5,3
11902,1.5,7.38,2,7,6
11903,0.3,4.29,2,6,5
11904,0.3,4.4,3,6,4
11905,2.06,8.19,2,6,5
11906,0.9,6.0,5,1,7
11907,1.02,6.53,1,7,5
11908,2.02,7.98,1,7,5
11909,0.51,5.09,6,5,6
11910,1.55,7.47,2,5,1
11911,0.63,5.5,3,5,2
11912,0.32,4.33,2,2,6
11913,0.3,4.28,2,5,3
11914,0.32,4.43,1,3,2
11915,0.71,5.76,2,5,6
11916,0.74,5.82,2,3,4
11917,0.53,5.17,3,3,7
11918,1.54,7.5,6,6,7
11919,1.2,6.87,2,7,7
11920,1.0,6.43,3,3,6
11921,0.71,5.74,3,1,3
11922,0.57,5.4,2,2,4
11923,1.05,6.45,1,5,6
11924,1.02,6.31,5,2,6
11925,1.0,6.52,5,2,6
11926,1.25,6.96,2,4,3
11927,0.7,5.71,3,3,4
11928,0.34,4.51,2,1,4
11929,0.41,4.82,2,2,2
11930,1.7,7.63,3,4,4
11931,1.09,6.63,2,4,4
11932,0.31,4.35,2,2,3
11933,0.31,4.35,1,1,6
11934,1.1,6.55,6,4,6
11935,1.13,6.64,1,6,6
11936,0.42,4.79,1,4,4
11937,1.26,7.02,3,6,4
11938,0.5,5.17,1,3,5
11939,0.29,4.35,2,4,5
11940,0.3,4.27,3,5,5
11941,0.71,5.7,1,2,7
11942,0.59,5.37,2,2,6
11943,0.7,5.66,3,5,6
11944,1.57,7.68,1,3,6
11945,0.33,4.54,6,3,5
11946,0.73,5.76,6,2,5
11947,0.3,4.23,3,4,4
11948,1.61,7.6,1,1,6
11949,0.82,6.09,3,2,5
11950,0.71,5.66,1,2,5
11951,0.73,5.83,5,3,7
11952,1.35,7.03,1,6,7
11953,0.46,5.11,6,1,1
11954,1.03,6.48,2,3,3
11955,1.55,7.44,1,4,6
11956,0.55,5.31,2,5,3
11957,0.27,4.17,2,5,5
11958,2.0,8.06,1,7,8
11959,0.3,4.31,2,4,6
11960,0.42,4.76,3,5,6
11961,0.54,5.32,2,3,5
11962,1.01,6.46,2,4,6
11963,1.19,6.7,1,6,7
11964,0.61,5.49,2,6,7
11965,1.01,6.43,2,3,7
11966,0.4,4.79,2,4,1
11967,0.23,3.94,2,4,1
11968,0.31,4.35,2,1,6
11969,0.46,4.97,2,2,2
11970,1.2,6.82,3,2,6
11971,0.32,4.4,2,2,5
11972,1.2,6.85,1,4,5
11973,0.93,6.22,1,3,6
11974,1.05,6.59,2,2,3
11975,1.23,6.9,1,3,4
11976,0.31,4.39,2,3,2
11977,1.02,6.43,2,7,3
11978,1.7,7.55,1,7,5
11979,0.71,5.71,2,6,5
11980,1.03,6.42,2,2,6
11981,0.57,5.35,2,2,5
11982,1.5,7.15,6,4,5
11983,0.25,4.08,2,3,2
11984,1.32,6.94,3,6,4
11985,1.0,6.22,1,2,5
11986,0.53,5.24,2,2,4
11987,0.51,4.97,6,2,6
11988,1.13,6.73,2,4,4
11989,0.57,5.38,2,4,4
11990,0.35,4.53,2,2,6
11991,0.9,6.14,1,1,7
11992,0.9,6.16,3,3,7
11993,0.7,5.61,1,7,6
11994,0.28,4.21,3,4,3
11995,1.02,6.48,1,4,5
11996,1.66,7.63,2,2,7
11997,0.27,4.16,3,2,2
11998,1.01,6.5,1,4,4
11999,0.41,4.78,2,2,6
12000,0.9,6.13,6,3,6
12001,1.01,6.5,2,6,6
12002,1.35,7.1,3,7,4
12003,0.27,4.22,2,6,1
12004,0.55,5.31,1,2,7
12005,2.34,8.51,3,5,8
12006,0.9,6.13,6,1,7
12007,0.6,5.39,1,4,6
12008,0.37,4.67,2,1,5
12009,2.02,7.82,5,6,7
12010,0.5,5.14,1,1,7
12011,0.43,4.91,2,3,5
12012,1.0,6.48,3,1,6
12013,1.51,7.31,3,6,1
12014,1.01,6.38,3,5,6
12015,1.57,7.36,2,6,7
12016,0.55,5.21,2,2,6
12017,1.21,6.85,1,4,3
12018,1.0,6.19,6,3,6
12019,1.01,6.54,2,6,6
12020,0.38,4.87,6,6,1
12021,1.62,7.46,1,5,6
12022,1.53,7.47,3,7,6
12023,0.7,5.67,2,2,5
12024,0.53,5.24,2,4,1
12025,0.25,4.09,2,3,1
12026,0.3,4.31,3,4,2
12027,0.61,5.48,3,1,5
12028,1.01,6.49,1,2,7
12029,0.32,4.43,2,3,2
12030,1.05,6.4,6,5,5
12031,0.52,5.16,1,1,6
12032,2.11,8.17,1,7,6
12033,1.0,6.45,2,5,7
12034,0.7,5.76,3,4,6
12035,1.21,6.82,2,4,4
12036,0.81,6.03,2,1,6
12037,1.2,6.69,1,3,5
12038,0.37,4.63,3,3,5
12039,0.52,5.14,2,6,4
12040,1.02,6.49,2,4,8
12041,0.35,4.53,2,6,3
12042,1.05,6.55,2,4,4
12043,0.9,6.18,2,5,4
12044,0.33,4.5,2,4,1
12045,2.02,7.98,3,3,6
12046,1.63,7.57,2,5,5
12047,0.26,4.13,3,4,2
12048,1.22,6.86,1,5,6
12049,1.5,7.26,3,6,5
12050,1.22,6.77,1,5,6
12051,1.24,6.93,1,5,6
12052,0.51,5.07,3,4,3
12053,0.4,4.74,3,2,4
12054,0.34,4.49,2,6,4
12055,0.32,4.4,2,6,5
12056,1.51,7.33,1,2,6
12057,0.9,6.04,6,1,6
12058,1.72,7.67,3,4,7
12059,1.7,7.68,2,5,6
12060,1.13,6.63,2,2,7
12061,1.5,7.42,3,4,4
12062,0.8,6.02,2,4,5
12063,0.32,4.34,1,6,6
12064,0.85,6.12,2,4,4
12065,0.23,3.93,3,2,3
