price,carat,y,cut,color,clarity
8096,1.02,6.59,2,2,4
2579,0.89,6.16,5,4,7
15067,2.05,8.19,1,7,4
1024,0.42,4.79,2,2,5
5619,1.0,6.34,3,5,4
4054,0.9,6.16,6,4,5
1196,0.44,4.92,1,5,2
1734,0.53,5.29,1,1,5
6040,1.07,6.48,1,4,5
1814,0.56,5.29,1,1,6
9660,1.0,6.4,6,3,1
567,0.33,4.46,6,1,6
596,0.34,4.48,2,4,5
1094,0.36,4.59,2,1,5
14199,1.5,7.34,1,3,5
489,0.31,4.32,6,5,5
1708,0.55,5.38,1,2,5
461,0.24,4.02,3,2,5
544,0.31,4.33,6,2,6
3061,0.91,6.39,6,6,7
6573,1.31,6.84,2,6,4
2559,0.81,6.05,1,2,7
2249,0.71,5.79,1,1,6
1389,0.42,4.78,2,1,3
8983,1.2,6.71,3,3,4
6785,1.02,6.51,3,3,4
18206,2.01,7.94,1,6,4
561,0.32,4.36,6,2,6
2565,0.78,5.9,3,2,6
5096,1.08,6.56,2,2,6
694,0.38,4.69,2,2,6
7255,1.14,6.66,2,4,4
16783,1.75,7.66,1,4,5
1013,0.3,4.27,1,2,3
1167,0.43,4.87,6,3,4
12939,2.27,8.53,2,6,7
8847,1.4,7.06,1,5,5
3428,0.77,5.77,6,1,5
473,0.3,4.31,1,5,5
1199,0.52,5.2,6,2,7
2651,0.72,5.83,2,3,7
990,0.35,4.48,2,1,4
1902,0.73,5.78,2,7,6
491,0.3,4.27,6,4,5
789,0.3,4.37,1,4,2
2457,0.77,6.02,6,5,6
1715,0.5,5.22,1,3,4
8157,1.13,6.84,2,3,5
517,0.32,4.34,3,5,7
787,0.39,4.69,2,4,5
5599,1.01,6.3,1,2,6
650,0.39,4.71,1,5,6
7084,1.4,7.23,2,5,7
5236,1.12,6.69,3,5,6
6968,1.01,6.36,1,2,5
601,0.26,4.06,3,2,5
8366,1.52,7.36,1,7,4
1004,0.39,4.7,2,2,4
5628,1.25,6.93,3,7,4
2723,0.82,6.03,1,3,7
3047,0.73,5.66,5,1,4
852,0.43,4.9,2,6,6
3476,0.74,5.94,3,1,5
1661,0.51,5.15,2,3,5
10256,1.5,7.29,6,5,4
622,0.27,4.15,2,2,3
761,0.36,4.62,2,4,4
628,0.31,4.31,3,5,5
6244,1.01,6.4,1,3,5
14620,2.02,8.29,3,6,5
1859,0.48,5.1,2,4,1
3669,0.73,5.72,3,3,3
1892,0.54,5.26,2,1,5
4119,1.01,6.36,3,3,7
633,0.25,4.06,3,3,3
3270,0.73,5.77,2,4,4
1046,0.31,4.32,2,3,1
3037,0.7,5.63,3,4,2
872,0.31,4.34,1,2,5
786,0.3,4.35,2,2,3
4712,1.12,6.67,2,4,7
2782,0.7,5.77,6,2,4
707,0.31,4.35,2,4,3
2160,0.5,5.11,1,3,3
8900,1.63,7.58,1,6,4
2657,0.7,5.59,3,4,5
552,0.24,4.06,3,3,1
3376,0.91,6.16,1,6,5
7727,1.5,7.32,6,3,7
1774,0.52,5.17,2,1,5
839,0.41,4.87,3,4,4
804,0.32,4.46,2,1,3
808,0.32,4.45,2,1,5
1695,0.53,5.25,2,4,4
1040,0.33,4.44,2,3,3
1176,0.5,4.9,5,2,6
6791,1.33,7.08,2,5,7
707,0.31,4.35,2,3,6
9965,1.01,6.56,3,3,1
1115,0.41,4.79,2,3,3
1068,0.41,4.78,2,4,2
6397,1.36,7.19,6,2,7
7319,1.37,7.25,1,7,3
3135,0.8,5.89,3,1,5
15147,2.01,7.97,1,4,7
3763,0.91,6.17,3,2,7
17496,1.31,6.95,1,1,2
1111,0.54,5.23,2,2,7
15996,2.02,8.17,1,5,7
3408,0.91,6.24,3,5,7
9788,1.56,7.37,2,6,6
3184,0.73,5.75,3,2,5
666,0.38,4.66,3,4,6
660,0.38,4.74,2,2,6
7928,1.14,6.88,3,1,5
7463,1.2,6.9,2,3,6
554,0.24,3.92,1,4,2
733,0.26,4.15,2,2,3
5142,1.2,6.88,3,7,6
1689,0.52,5.11,1,4,4
802,0.31,4.33,1,4,4
11859,1.61,7.48,2,4,6
6960,1.18,6.79,2,4,6
669,0.35,4.57,1,4,6
477,0.32,4.45,3,4,6
3495,0.72,5.83,2,3,5
2583,0.74,5.85,2,3,6
2540,1.03,6.62,6,6,8
1330,0.52,5.18,2,2,6
726,0.36,4.6,1,3,5
723,0.4,4.79,2,4,7
454,0.34,4.52,2,2,7
997,0.31,4.58,5,1,3
6534,1.1,6.68,2,4,5
957,0.37,4.63,1,3,5
1069,0.38,4.6,2,2,4
2304,0.96,6.23,5,7,8
6272,1.0,6.53,6,2,5
4136,0.96,6.38,3,5,5
871,0.31,4.34,2,4,1
11903,2.01,7.82,1,3,7
1633,0.59,5.45,2,2,6
4939,1.26,6.85,2,2,7
734,0.31,4.41,2,1,5
15309,1.68,7.7,3,3,5
1009,0.39,4.62,1,6,3
988,0.31,4.34,2,4,1
3431,0.9,6.13,1,6,5
1754,0.54,5.27,2,2,5
943,0.43,4.88,1,4,4
1737,0.52,5.24,2,2,6
3797,1.13,6.7,2,5,7
9970,1.65,7.55,1,4,7
17534,2.36,8.69,2,7,5
4232,1.07,6.68,6,3,7
7623,1.11,6.61,1,3,4
5673,1.05,6.34,5,4,5
1214,0.57,5.43,6,2,7
4373,1.02,6.57,3,3,7
1013,0.3,4.27,2,4,2
5176,1.31,6.93,1,2,7
2123,0.71,5.84,3,1,7
3570,0.6,5.43,2,1,2
716,0.39,4.71,3,3,5
4805,1.01,6.4,3,6,6
2682,0.77,5.85,3,6,4
504,0.32,4.36,2,7,5
7274,1.2,6.8,1,2,6
4627,0.9,6.05,3,3,5
1121,0.51,5.14,2,4,7
3790,1.01,6.37,1,5,7
1787,0.51,5.12,2,1,5
3615,0.9,6.16,3,4,6
4493,1.0,6.29,1,4,6
12228,1.53,7.4,1,4,5
473,0.3,4.32,6,6,4
378,0.24,4.01,6,2,5
2192,0.57,5.39,2,2,4
3547,0.72,5.83,2,4,5
768,0.37,4.66,2,6,2
874,0.37,4.61,1,1,6
612,0.34,4.42,1,2,7
666,0.33,4.48,2,4,4
1061,0.41,4.71,1,4,5
492,0.24,3.96,3,2,2
5805,1.08,6.52,3,2,7
3411,1.01,6.35,1,6,7
2033,0.5,5.12,2,1,4
1073,0.52,5.06,1,6,6
6532,1.08,6.64,1,4,5
1709,0.54,5.29,1,2,5
684,0.32,4.37,2,7,1
4370,1.02,6.42,2,4,7
1076,0.41,4.75,2,4,3
3607,1.13,6.63,2,3,8
3220,0.73,5.8,2,5,2
9813,1.33,7.2,1,4,4
2020,0.7,5.65,1,5,6
7181,1.19,6.83,2,5,4
891,0.41,4.8,2,6,2
410,0.3,4.34,1,5,7
3445,0.7,5.75,6,3,3
7305,1.25,6.96,3,5,5
1787,0.51,5.18,2,1,5
1116,0.35,4.51,2,2,2
1838,0.46,4.98,3,3,2
7358,1.24,6.94,1,5,4
598,0.33,4.49,2,5,4
1363,0.5,5.08,1,1,6
625,0.31,4.37,1,3,5
5454,1.02,6.39,1,5,5
1581,0.5,5.11,2,3,5
14752,2.01,8.15,1,6,6
1112,0.52,5.21,3,2,7
650,0.28,4.21,2,4,1
5375,1.01,6.38,2,2,6
3539,0.91,6.09,6,3,7
4465,1.02,6.55,2,2,7
7575,1.01,6.3,3,1,4
898,0.32,4.44,2,4,1
4959,1.13,6.77,3,5,6
3965,1.0,6.22,6,4,6
709,0.3,4.34,2,1,6
1913,0.52,5.24,3,4,2
1715,0.7,5.59,3,4,7
495,0.3,4.3,2,6,3
1915,0.7,5.55,5,4,6
1583,0.5,5.08,1,4,4
10020,1.51,7.48,1,4,6
1935,0.5,5.09,2,4,3
844,0.3,4.29,1,2,5
611,0.41,4.74,6,4,7
5666,1.02,6.35,2,5,5
4916,1.1,6.74,2,5,6
3858,1.0,6.43,6,3,7
6997,1.23,6.96,3,5,6
683,0.32,4.39,3,3,3
1577,0.52,5.1,3,6,2
1902,0.71,5.72,3,7,5
2955,0.89,6.02,1,6,4
956,0.34,4.43,1,2,5
1320,0.54,5.15,3,2,6
9214,1.13,6.65,2,4,2
965,0.5,5.15,1,6,6
5779,1.2,6.77,1,5,7
4491,1.08,6.6,2,5,7
655,0.36,4.58,2,6,3
1576,0.52,5.14,1,2,5
2401,0.72,5.84,2,2,7
1816,0.57,5.45,6,4,5
646,0.28,4.26,1,2,3
6467,1.03,6.56,2,3,5
11883,1.2,6.89,2,2,3
1182,0.49,5.22,6,3,4
18578,2.03,8.14,2,3,7
958,0.42,4.8,3,2,5
984,0.33,4.52,1,2,2
1781,0.51,5.08,2,4,4
6368,1.31,6.86,1,5,5
16082,1.54,7.3,3,3,4
7392,1.5,7.34,3,6,7
545,0.29,4.42,6,3,6
666,0.33,4.41,6,3,5
933,0.3,4.35,2,1,2
1124,0.53,5.24,3,7,5
2953,0.8,6.07,3,5,5
1046,0.31,4.3,2,4,2
4896,1.23,6.85,3,7,5
3508,0.9,6.3,1,2,6
5487,1.01,6.59,6,3,5
3853,1.01,6.63,6,7,6
5712,1.2,6.72,1,3,7
985,0.36,4.6,2,4,1
1706,0.53,5.19,2,1,6
666,0.38,4.67,2,4,6
403,0.32,4.37,6,5,7
684,0.39,4.72,3,4,6
6529,1.01,6.33,3,4,4
1263,0.4,4.74,2,1,3
5122,0.9,6.19,2,3,6
8011,1.02,6.52,2,3,4
1939,0.5,5.1,3,4,3
3783,0.73,5.86,2,4,3
3357,0.91,6.02,6,1,6
6487,1.2,6.87,2,5,5
2473,0.6,5.5,2,1,5
5191,1.23,6.86,3,6,7
1013,0.36,4.54,2,2,5
1043,0.4,4.79,2,4,2
13320,2.0,8.22,2,5,5
10309,1.59,7.53,3,6,5
5275,1.21,6.81,2,7,5
1145,0.4,4.7,6,3,2
900,0.32,4.35,2,3,4
5273,1.14,6.62,1,4,6
3000,0.77,5.91,2,2,6
725,0.32,4.44,2,3,4
2386,0.83,5.96,1,4,7
2551,0.76,5.83,3,6,5
704,0.39,4.8,3,3,6
544,0.31,4.33,6,2,6
1657,0.7,5.74,1,7,4
5211,1.21,6.9,3,7,5
11255,1.5,7.35,1,3,5
829,0.35,4.55,2,1,5
3318,0.77,5.92,3,2,4
13254,1.83,7.76,2,2,7
4816,0.91,6.28,1,1,6
3550,0.92,6.2,1,1,7
2978,0.76,5.88,2,2,7
4134,0.9,6.2,3,2,5
1261,0.52,5.26,3,3,6
4317,1.01,6.52,1,3,7
866,0.38,4.64,1,2,5
2184,0.7,5.66,2,5,5
2765,0.77,5.9,3,5,4
5447,1.04,6.6,3,5,5
2677,0.7,5.66,3,1,6
803,0.36,4.64,2,3,4
979,0.39,4.7,2,1,4
608,0.24,4.07,3,3,2
1282,0.53,5.22,6,2,6
631,0.4,4.83,1,7,4
576,0.32,4.36,2,2,7
649,0.37,4.6,2,2,6
2013,0.63,5.58,2,1,5
765,0.34,4.44,1,4,5
5445,1.0,6.46,1,2,6
4508,1.15,6.59,1,5,7
3816,0.91,6.07,5,5,6
5125,1.09,6.71,2,5,6
748,0.39,4.77,2,4,6
14948,2.01,7.92,5,2,7
2074,0.72,5.68,2,3,7
8148,1.5,7.23,3,4,7
17849,2.01,8.03,1,5,6
844,0.43,4.89,3,4,5
1451,0.5,5.1,3,2,5
17405,2.5,8.31,5,3,7
4255,1.0,6.37,3,3,7
2062,0.51,5.21,3,2,3
5763,1.23,6.8,2,7,5
4283,1.1,6.63,3,7,7
1338,0.52,5.24,1,3,6
13099,1.96,7.93,3,5,7
619,0.3,4.13,6,2,5
8572,1.57,7.43,1,4,7
1622,0.52,5.2,1,2,5
2872,0.75,5.92,3,1,6
2153,0.52,5.11,1,4,2
1569,0.5,5.08,3,5,3
872,0.31,4.34,2,2,5
5312,1.02,6.47,1,5,5
725,0.3,4.23,3,3,5
1235,0.42,4.79,2,1,4
2287,0.7,5.74,2,6,6
5412,1.24,6.96,2,7,5
9998,1.54,7.43,2,6,5
2422,0.7,5.68,3,5,4
10202,1.24,7.0,1,4,3
1179,0.42,4.79,1,4,2
698,0.31,4.35,1,4,5
5358,1.09,6.58,2,5,6
851,0.36,4.59,2,1,6
4755,1.11,6.66,1,4,7
4200,1.04,6.58,3,4,7
4118,1.01,6.31,6,2,7
965,0.33,4.42,2,5,2
3816,0.93,6.27,1,5,6
802,0.31,4.29,1,3,5
1981,0.57,5.34,2,1,5
6516,1.01,6.45,2,4,5
630,0.3,4.38,1,4,5
4836,1.01,6.32,3,5,6
656,0.41,4.86,3,4,7
408,0.31,4.34,3,4,7
3204,0.7,5.57,3,3,2
9067,1.52,7.45,2,6,6
2051,0.53,5.24,2,4,3
411,0.23,3.98,1,1,5
5433,1.15,6.71,1,5,6
4758,1.0,6.62,6,4,6
1639,0.54,5.31,3,3,5
3017,0.71,5.7,3,3,4
1648,0.53,5.18,3,4,4
9281,1.5,7.41,3,6,4
1659,0.53,5.29,2,1,5
1011,0.39,4.63,3,3,5
1810,0.57,5.34,2,1,6
791,0.41,4.71,6,1,6
715,0.32,4.45,2,1,6
1125,0.4,4.8,1,2,4
1676,0.55,5.28,3,3,5
7587,1.03,6.53,2,4,4
924,0.31,4.36,2,2,2
707,0.4,4.73,3,2,6
4398,1.02,6.37,1,3,7
4017,1.01,6.37,2,3,7
1974,0.7,5.69,2,7,5
818,0.37,4.63,3,2,4
11220,1.61,7.57,2,2,7
829,0.35,4.54,2,1,5
1150,0.42,4.85,2,4,2
9659,1.54,7.53,1,6,5
1030,0.38,4.61,3,1,3
6597,1.02,6.42,2,3,5
560,0.25,4.08,3,2,2
2105,0.5,5.11,3,2,3
837,0.31,4.36,2,6,1
8190,1.5,7.2,6,4,7
628,0.31,4.32,3,5,5
6710,1.23,6.81,3,1,7
5331,1.0,6.45,2,2,6
1944,0.75,5.82,5,7,5
2261,0.74,5.74,3,3,7
5946,1.01,6.39,2,4,5
4154,1.01,6.34,3,4,7
4751,1.01,6.33,1,2,7
17221,2.15,8.17,1,5,7
15239,1.52,7.38,2,2,5
2031,0.53,5.23,2,5,5
608,0.36,4.62,1,4,7
567,0.3,4.26,3,6,4
4987,1.12,6.77,1,6,4
5344,1.04,6.55,1,5,5
877,0.4,4.73,2,5,3
1995,0.7,5.58,6,6,6
6591,1.02,6.44,2,4,5
3953,0.8,5.99,2,3,4
2800,0.61,5.45,2,4,1
668,0.24,4.04,1,1,3
590,0.3,4.29,2,5,3
4799,1.07,6.66,2,2,7
2106,0.7,5.66,3,5,6
2482,0.81,5.92,2,5,6
4314,1.07,6.55,1,6,6
1915,0.56,5.22,1,4,4
2052,0.5,5.27,6,3,3
1389,0.52,5.24,2,4,6
12637,2.08,8.15,3,7,6
802,0.31,4.28,3,4,4
1334,0.44,4.95,1,2,3
2287,0.34,4.59,2,1,1
985,0.31,4.32,2,3,2
1151,0.41,4.8,2,1,4
530,0.23,3.94,3,3,3
1621,0.52,5.17,2,4,4
1080,0.32,4.37,2,2,3
2066,0.7,5.65,3,2,7
2319,0.71,5.78,2,6,6
14811,2.01,8.04,3,6,6
1161,0.62,5.49,2,6,7
570,0.3,4.36,2,3,4
7751,1.13,6.65,1,1,5
758,0.32,4.43,2,1,5
1698,0.6,5.45,2,1,6
1321,0.46,5.0,3,1,5
3092,0.7,5.73,3,1,5
462,0.31,4.38,3,4,6
2054,0.51,5.22,2,3,3
3312,0.84,5.89,6,4,5
5160,1.22,6.91,3,7,5
1698,0.55,5.24,2,3,5
1882,0.56,5.31,2,2,5
18791,2.15,8.35,2,4,7
2312,0.7,5.7,3,3,6
526,0.3,4.3,2,4,5
4893,0.8,5.95,3,2,3
608,0.24,4.0,3,3,3
6328,1.0,6.24,6,1,6
7985,1.3,7.06,3,4,6
918,0.32,4.44,2,4,1
1105,0.45,4.94,2,4,3
918,0.32,4.43,2,4,1
360,0.28,4.24,3,5,6
2618,0.62,5.42,1,2,3
4704,1.02,6.4,3,4,6
456,0.33,4.5,2,6,6
878,0.3,4.25,1,4,3
2820,0.71,5.69,2,4,4
3002,0.8,5.97,1,4,5
11104,1.18,6.81,2,2,4
1061,0.41,4.73,2,6,3
1799,0.72,5.73,1,6,6
7059,1.01,6.53,2,4,4
13665,1.55,7.43,2,5,4
1600,0.52,5.18,3,3,5
621,0.31,4.41,2,1,5
7235,1.7,7.43,3,5,7
4678,1.07,6.6,2,3,7
16459,2.0,8.19,3,6,5
1260,0.55,5.29,2,7,5
876,0.41,4.69,6,5,6
580,0.26,4.1,2,1,4
1656,0.51,5.12,2,2,5
2142,0.7,5.7,2,6,4
1129,0.43,4.83,2,6,1
12794,2.04,8.13,1,4,7
6450,1.2,6.83,2,5,6
6247,1.01,6.55,6,4,4
8947,1.17,6.77,2,4,3
15852,2.24,8.4,2,6,7
8770,1.51,7.33,1,7,3
18342,1.7,7.84,1,2,5
2542,0.8,6.01,6,2,7
1079,0.41,4.76,2,2,4
2877,0.72,5.76,3,5,4
990,0.33,4.51,2,3,4
3265,0.84,6.13,2,1,6
619,0.41,4.8,3,1,7
5051,0.72,5.81,2,3,2
713,0.31,4.37,2,1,4
12308,1.5,7.26,1,4,5
2398,1.0,6.14,5,4,8
3073,0.62,5.5,1,2,2
5457,1.21,6.97,3,6,6
1012,0.57,5.28,1,1,7
711,0.35,4.67,6,2,5
5311,1.04,6.5,2,4,6
9078,2.17,8.35,1,3,8
5583,1.1,6.63,2,5,6
1315,0.53,5.21,2,2,7
872,0.35,4.58,2,3,3
6241,1.11,6.68,2,1,7
2220,0.52,5.24,2,2,3
1838,0.5,5.1,1,3,6
530,0.23,4.0,3,1,3
9640,1.51,7.45,1,6,4
1784,0.52,5.39,5,3,4
779,0.32,4.42,2,2,3
4303,0.91,6.17,3,1,6
4476,1.02,6.4,6,5,6
2394,0.75,5.86,1,3,7
4061,1.02,6.36,1,6,7
2404,0.71,5.71,2,2,6
702,0.33,4.44,2,5,2
5520,1.06,6.42,3,3,6
11901,1.56,7.45,1,3,6
462,0.31,4.31,3,1,7
4284,1.07,6.67,1,2,7
1927,0.54,5.3,2,4,3
5946,1.01,6.35,1,4,5
2975,0.83,5.99,1,4,6
1919,0.52,5.22,1,1,5
10161,1.8,7.66,3,6,7
1040,0.42,4.82,1,1,6
5700,1.01,6.5,6,1,6
1061,0.41,4.7,1,4,5
3199,0.7,5.65,2,3,4
558,0.31,4.35,2,2,7
12443,1.9,7.81,2,5,5
13109,2.03,7.99,6,1,7
844,0.3,4.26,1,2,5
14646,2.03,7.99,3,2,7
5604,1.21,6.86,2,7,4
1312,0.51,5.08,6,3,6
5718,1.0,6.46,1,3,5
540,0.3,4.29,1,2,7
2771,0.72,5.83,3,5,3
3769,1.02,6.47,1,1,8
614,0.35,4.57,1,5,4
707,0.28,4.2,3,3,3
6255,1.04,6.49,2,5,4
2654,0.71,5.7,2,2,5
394,0.28,4.29,3,5,5
357,0.24,4.07,3,2,4
3303,0.81,6.0,2,3,7
5877,1.06,6.66,2,2,6
2695,0.71,5.68,3,5,3
942,0.31,4.35,2,1,5
2163,0.73,5.85,1,4,6
706,0.35,4.58,3,4,4
16747,2.03,8.17,1,5,6
666,0.33,4.42,1,4,4
855,0.4,4.81,2,4,6
1190,0.5,5.04,3,1,6
2624,0.93,6.23,1,2,8
677,0.39,4.79,2,2,6
2652,0.75,5.84,2,2,6
7119,1.03,6.48,2,4,4
1754,0.54,5.26,3,4,4
766,0.38,4.72,2,3,6
6559,1.27,6.91,3,6,6
4656,1.0,6.1,5,3,5
1096,0.38,4.7,2,3,2
2004,0.54,5.22,2,1,4
18818,2.0,7.97,3,4,6
2907,0.79,6.02,2,4,6
5028,1.21,6.68,5,3,7
4871,1.11,6.68,3,5,6
4194,0.9,6.24,2,5,4
1665,0.5,5.11,3,2,4
3845,0.74,5.87,2,3,4
663,0.3,4.27,3,1,5
1052,0.33,4.4,2,2,2
2913,0.7,5.74,3,1,5
982,0.4,4.73,2,6,1
601,0.3,4.32,2,3,5
3480,0.96,6.36,3,1,7
1806,0.7,5.72,1,1,7
1029,0.36,4.59,2,4,1
10543,1.5,7.43,2,4,7
10396,1.56,7.41,2,3,7
4885,1.03,6.49,1,2,7
2322,0.59,5.4,2,4,2
720,0.32,4.39,2,4,5
1115,0.41,4.82,1,3,3
2761,0.8,6.0,2,3,7
1207,0.57,5.24,3,7,5
18207,2.02,8.12,1,5,5
10308,1.52,7.43,1,1,7
10350,1.04,6.46,1,2,2
3251,0.8,6.03,2,2,7
7147,1.19,6.79,3,5,4
4284,1.02,6.55,3,3,7
576,0.25,4.04,1,2,3
912,0.4,4.74,3,2,5
614,0.35,4.57,2,2,6
7178,1.01,6.42,2,4,4
3478,0.72,5.76,2,4,4
926,0.32,4.45,2,3,2
1107,0.41,4.69,1,3,5
5017,1.13,6.75,3,3,6
4406,1.03,6.6,1,5,6
8678,1.51,7.39,2,7,4
4836,1.27,6.86,1,6,7
872,0.31,4.32,2,3,4
3975,1.0,6.36,3,5,7
3107,0.76,5.76,1,2,5
18369,2.6,8.76,2,7,7
1637,0.54,5.28,2,2,6
2206,0.76,5.91,3,7,5
727,0.38,4.64,1,7,5
544,0.31,4.36,2,5,4
4165,0.9,6.29,6,2,6
4200,1.25,6.91,1,5,7
1815,0.52,5.12,2,2,5
3813,0.73,5.95,5,2,3
8348,1.21,6.8,2,2,4
3398,0.9,6.21,1,6,5
6897,1.52,7.25,6,7,6
1106,0.5,4.98,3,3,6
567,0.32,4.39,2,6,3
721,0.38,4.59,6,5,4
11079,1.32,7.11,2,4,4
3838,1.12,6.64,1,4,7
4398,1.02,6.51,2,5,7
15851,2.02,8.28,3,5,7
558,0.31,4.33,1,5,6
1664,0.56,5.31,2,3,5
1837,0.54,5.18,2,3,5
501,0.33,4.53,2,2,6
3856,1.02,6.43,2,7,6
1065,0.54,5.27,3,5,6
1081,0.44,4.92,2,2,4
4395,1.01,6.51,1,4,6
9116,1.53,7.35,2,6,5
1124,0.39,4.7,2,3,2
2066,0.56,5.27,2,1,5
1236,0.41,4.77,2,3,2
552,0.3,4.29,1,1,6
886,0.3,4.3,2,3,1
3325,0.7,5.78,2,5,3
5445,1.0,6.35,1,2,6
1123,0.4,4.73,1,1,4
13809,1.52,7.36,2,4,5
447,0.34,4.58,3,6,6
422,0.3,4.32,2,6,6
576,0.32,4.38,1,2,7
6480,1.09,6.57,2,4,5
505,0.23,4.04,3,2,3
5846,1.2,6.75,1,5,7
709,0.3,4.3,2,1,6
2734,0.7,5.66,3,1,6
2167,0.7,5.5,5,1,7
1080,0.32,4.37,1,5,1
413,0.27,4.15,3,1,4
6987,1.1,6.71,3,3,5
12961,2.34,8.34,6,7,5
6623,1.08,6.52,3,5,2
1138,0.52,5.21,6,1,7
1092,0.53,5.29,3,4,7
1715,0.7,5.58,3,4,7
5655,1.2,6.8,2,6,6
1040,0.44,4.84,2,2,6
4256,1.01,6.23,5,5,6
4218,1.0,6.32,6,1,7
8403,1.01,6.48,3,2,4
6890,1.04,6.66,1,4,2
1376,0.54,5.37,3,3,6
593,0.31,4.27,2,1,7
5550,1.11,6.57,1,5,5
755,0.41,4.81,3,2,6
3902,1.04,6.52,1,5,6
2001,0.71,5.77,2,7,6
726,0.36,4.59,2,4,4
7222,1.24,6.82,2,5,4
765,0.34,4.47,2,4,5
957,0.33,4.5,2,3,1
5800,1.32,7.14,1,7,5
853,0.38,4.68,3,4,3
1986,0.71,5.87,3,7,7
1073,0.44,4.9,1,2,5
3234,0.71,5.79,2,1,5
9278,1.52,7.41,2,6,5
4034,0.9,6.29,3,2,6
4211,0.85,6.08,3,1,5
2208,0.51,5.21,2,3,2
9474,1.51,7.43,3,2,6
427,0.3,4.38,3,7,4
5544,1.0,6.42,3,4,5
562,0.31,4.4,2,4,5
4038,1.03,6.42,1,5,7
4916,1.33,6.89,5,2,7
2832,0.81,5.81,1,4,6
4234,0.96,6.56,6,4,6
949,0.3,4.37,2,2,3
5207,0.77,5.85,2,1,3
1257,0.33,4.53,2,1,2
5476,1.03,6.51,2,2,6
17262,2.42,8.78,1,6,4
552,0.33,4.45,3,6,3
1599,0.51,5.19,2,4,4
720,0.32,4.39,1,2,6
1125,0.5,4.93,3,3,7
449,0.32,4.37,1,6,5
1075,0.31,4.35,1,1,2
628,0.31,4.35,2,5,5
732,0.31,4.3,2,1,6
1755,0.58,5.39,2,5,5
8419,1.57,7.46,3,4,7
4670,0.91,6.28,3,5,4
631,0.3,4.3,3,4,3
3807,0.61,5.29,6,3,7
816,0.31,4.43,2,4,2
1438,0.51,5.13,2,5,4
8716,1.01,6.16,5,1,3
10641,1.02,6.54,3,2,2
14282,1.53,7.4,3,2,5
698,0.31,4.35,2,6,3
1343,0.51,5.08,6,2,6
796,0.3,4.39,6,3,1
1050,0.4,4.7,2,6,1
4355,1.01,6.4,1,6,6
1775,0.53,5.28,6,1,4
840,0.31,4.38,2,1,3
1872,0.52,5.13,2,3,4
1857,0.53,5.24,1,1,5
17804,2.01,7.75,6,4,6
1767,0.54,5.39,6,1,6
3893,1.03,6.45,2,7,6
4232,0.9,6.13,3,3,6
1613,0.5,5.04,6,3,4
746,0.37,4.67,1,3,5
1885,0.63,5.46,3,1,6
4629,0.94,6.35,1,5,5
5724,1.04,6.43,1,3,6
9581,1.22,6.86,2,3,4
1002,0.33,4.4,2,2,4
1176,0.57,5.31,1,3,7
3276,0.9,6.29,1,6,5
3793,1.01,6.44,3,7,7
602,0.32,4.44,2,3,5
4451,0.92,6.16,1,5,5
12038,1.52,7.31,3,4,5
7950,1.0,6.37,3,4,3
628,0.34,4.44,6,5,6
4830,1.07,6.65,1,5,5
2878,0.71,5.78,2,6,5
465,0.23,3.96,3,2,2
4119,0.9,6.16,3,3,6
542,0.31,4.35,2,2,6
11715,2.02,8.14,2,5,7
644,0.35,4.54,2,1,6
928,0.33,4.46,2,2,5
2994,0.71,5.88,3,3,5
4497,1.01,6.41,1,3,7
14300,1.51,7.31,1,2,5
16650,2.0,8.09,2,2,7
2025,0.51,5.17,2,3,3
684,0.32,4.42,1,3,6
1031,0.42,4.78,2,4,3
4637,1.15,6.67,1,6,6
1082,0.41,4.71,2,2,3
5642,1.0,6.29,6,1,6
11301,1.2,6.7,1,2,3
709,0.3,4.3,2,1,6
16300,1.6,7.69,2,5,1
367,0.3,4.32,2,6,7
5679,1.01,6.4,3,4,5
17891,2.32,8.47,2,7,4
14451,1.58,7.38,1,4,4
4064,1.01,6.33,6,4,6
1013,0.36,4.56,1,2,5
10357,1.58,7.5,2,7,2
1436,0.5,5.09,3,3,5
5931,1.21,6.83,3,6,5
15949,2.05,8.15,3,5,7
852,0.36,4.58,1,2,4
9126,1.12,6.68,1,4,1
715,0.32,4.44,2,1,6
421,0.32,4.35,6,4,7
3854,0.91,6.26,2,5,7
13034,1.23,7.03,2,2,3
617,0.29,4.23,6,2,3
530,0.23,3.99,3,1,3
484,0.23,3.96,3,4,2
995,0.51,5.02,3,6,7
8408,1.5,7.31,3,6,6
8870,1.05,6.52,2,3,3
10468,1.53,7.45,3,5,6
468,0.23,3.98,3,1,4
5292,1.05,6.39,3,5,5
6580,1.2,6.64,3,4,5
2699,0.76,5.81,5,5,3
432,0.24,4.02,1,5,2
7597,1.07,6.69,3,4,3
4692,1.01,6.37,6,2,6
2287,0.7,5.71,2,6,6
5292,1.0,6.37,1,4,6
5088,1.12,6.64,3,4,6
2550,0.74,5.85,3,6,3
7573,1.47,7.46,1,5,7
4255,0.9,6.34,3,5,5
10082,1.16,6.7,2,4,1
660,0.31,4.39,2,5,2
394,0.3,4.27,3,3,7
2888,0.79,5.96,2,6,4
2795,0.81,5.86,1,6,3
832,0.44,4.82,1,3,7
5000,1.11,6.67,3,4,6
5624,1.03,6.45,1,5,4
1728,0.57,5.3,2,4,5
17012,2.06,8.15,1,4,7
804,0.31,4.37,2,1,5
